latitud,longitud,timestamp,day,month,year,hour,minute,voltage_V_A,current_A_A,power_W_A,pf_A,freq_Hz_A,energy_Wh_A,voltage_V_B,current_A_B,power_W_B,pf_B,freq_Hz_B,energy_Wh_B,voltage_V_C,current_A_C,power_W_C,pf_C,freq_Hz_C,energy_Wh_C,voltage_V_D,current_A_D,power_W_D,pf_D,freq_Hz_D,energy_Wh_D,id_punto
25.645697,-100.286587,2026-06-21 15:45:00,21,6,2026,15,45,121.8,0.865,66.8,0.63,59.06,249230,0,0.874,67.1,0.62,59.06,247450,120.4,0.044,4.2,0.79,58.95,99790,0,0.048,4.5,0.77,58.95,103760,25.645697_-100.286587
25.645697,-100.286587,2026-06-21 17:13:00,21,6,2026,17,13,120.7,1.542,124.6,0.66,59.07,249410,0,1.544,124.0,0.66,59.07,247620,120.1,0.043,4.1,0.79,58.96,99800,0,0.048,4.4,0.77,58.96,103770,25.645697_-100.286587
25.645697,-100.286587,2026-06-21 19:42:00,21,6,2026,19,42,120.1,2.161,233.7,0.89,59.07,249880,0,2.173,234.0,0.89,59.07,248090,120.6,0.043,4.2,0.8,58.96,99810,0,0.047,4.4,0.77,58.96,103780,25.645697_-100.286587
25.645697,-100.286587,2026-06-22 01:25:00,22,6,2026,1,25,122.2,1.647,145.1,0.72,59.07,251280,0,1.666,146.0,0.71,59.07,249490,121.3,2.1,238.1,0.93,58.98,100310,0,2.156,247.7,0.95,58.98,104300,25.645697_-100.286587
25.645697,-100.286587,2026-06-22 07:15:00,22,6,2026,7,15,122.7,1.728,138.7,0.65,59.01,252270,0,1.747,140.4,0.65,59.01,250480,123.4,1.226,85.9,0.56,58.92,101210,0,1.254,88.3,0.57,58.92,105240,25.645697_-100.286587
25.645697,-100.286587,2026-06-22 11:56:00,22,6,2026,11,56,122.1,0.767,56.7,0.6,59.02,252860,0,0.767,56.4,0.6,59.02,251080,121.1,0.044,4.3,0.79,58.95,101420,0,0.049,4.5,0.76,58.95,105460,25.645697_-100.286587
25.645697,-100.286587,2026-06-22 14:51:00,22,6,2026,14,51,121.2,1.632,131.4,0.66,59.04,253260,0,1.627,129.6,0.65,59.04,251470,119.4,0.044,4.3,0.81,58.96,101430,0,0.048,4.4,0.77,58.96,105470,25.645697_-100.286587
25.645697,-100.286587,2026-06-22 16:48:00,22,6,2026,16,48,119.6,0.885,65.9,0.62,59.07,253500,0,0.892,66.2,0.62,59.07,251700,117.9,0.043,4.1,0.8,58.96,101440,0,0.047,4.3,0.77,58.96,105480,25.645697_-100.286587
25.645697,-100.286587,2026-06-22 18:06:00,22,6,2026,18,6,120.7,0.867,66.0,0.63,59.06,253680,0,0.878,66.4,0.62,59.06,251890,117.3,0.042,4.0,0.81,58.95,101440,0,0.047,4.4,0.78,58.95,105480,25.645697_-100.286587
25.645697,-100.286587,2026-06-22 22:33:00,22,6,2026,22,33,119.3,1.431,142.8,0.83,59.04,254790,0,1.446,143.6,0.83,59.04,253000,119.1,2.374,263.9,0.93,58.95,102380,0,2.436,276.1,0.95,58.95,106470,25.645697_-100.286587
25.645697,-100.286587,2026-06-23 02:08:00,23,6,2026,2,8,121.5,2.602,226.8,0.71,59.01,255630,0,2.615,227.1,0.71,59.01,253840,122.3,2.075,238.1,0.93,58.95,103290,0,2.127,248.1,0.95,58.95,107420,25.645697_-100.286587
25.645697,-100.286587,2026-06-23 05:32:00,23,6,2026,5,32,123.4,2.021,179.4,0.71,59.02,256220,0,2.017,178.0,0.71,59.02,254440,125.0,0.967,69.2,0.57,58.96,103810,0,0.987,71.0,0.57,58.96,107950,25.645697_-100.286587
25.645697,-100.286587,2026-06-23 08:03:00,23,6,2026,8,3,123.4,1.877,171.5,0.73,59.01,256540,0,1.894,173.7,0.74,59.01,254760,124.3,0.047,4.5,0.77,58.93,103980,0,0.05,4.7,0.76,58.93,108130,25.645697_-100.286587
25.645697,-100.286587,2026-06-23 10:44:00,23,6,2026,10,44,123.8,2.063,164.8,0.64,59.06,256990,0,2.064,163.9,0.64,59.06,255200,123.0,0.046,4.3,0.77,58.96,103990,0,0.05,4.7,0.76,58.96,108150,25.645697_-100.286587
25.645697,-100.286587,2026-06-23 13:08:00,23,6,2026,13,8,123.1,0.767,58.1,0.61,59.04,257360,0,0.768,57.1,0.6,59.04,255570,121.3,0.045,4.3,0.78,58.95,104000,0,0.049,4.6,0.77,58.95,108160,25.645697_-100.286587
25.645697,-100.286587,2026-06-23 15:09:00,23,6,2026,15,9,121.8,1.478,114.1,0.63,59.04,257580,0,1.469,113.4,0.63,59.04,255790,119.8,0.044,4.2,0.79,58.95,104010,0,0.048,4.4,0.77,58.95,108170,25.645697_-100.286587
25.645697,-100.286587,2026-06-23 16:40:00,23,6,2026,16,40,121.1,1.529,115.9,0.62,59.07,257740,0,1.532,114.5,0.61,59.07,255950,118.5,0.043,4.1,0.79,58.99,104020,0,0.048,4.4,0.77,58.99,108170,25.645697_-100.286587
25.645697,-100.286587,2026-06-23 17:58:00,23,6,2026,17,58,121.0,1.752,139.0,0.65,59.07,257900,0,1.759,139.3,0.65,59.07,256120,118.8,0.043,4.1,0.8,58.98,104020,0,0.047,4.4,0.77,58.98,108180,25.645697_-100.286587
25.645697,-100.286587,2026-06-23 22:14:00,23,6,2026,22,14,119.5,2.902,271.8,0.78,59.04,258900,0,2.968,280.6,0.78,59.04,257130,119.4,0.043,4.2,0.8,58.96,104040,0,0.047,4.4,0.77,58.96,108200,25.645697_-100.286587
25.645697,-100.286587,2026-06-24 01:54:00,24,6,2026,1,54,122.2,1.627,144.0,0.72,59.04,259650,0,1.638,144.2,0.71,59.04,257890,122.7,2.068,238.1,0.93,58.96,104550,0,2.118,247.8,0.95,58.96,108730,25.645697_-100.286587
25.645697,-100.286587,2026-06-24 04:50:00,24,6,2026,4,50,122.7,1.992,177.9,0.72,58.99,260120,0,2.006,178.0,0.72,58.99,258350,123.9,1.957,228.1,0.93,58.92,105230,0,2.004,237.2,0.95,58.92,109430,25.645697_-100.286587
25.645697,-100.286587,2026-06-24 07:22:00,24,6,2026,7,22,123.7,1.698,140.5,0.66,59.02,260460,0,1.71,140.8,0.66,59.02,258690,124.3,2.017,234.1,0.93,58.96,105650,0,2.067,243.4,0.94,58.96,109870,25.645697_-100.286587
25.645697,-100.286587,2026-06-24 09:58:00,24,6,2026,9,58,124.0,1.729,159.9,0.74,58.99,261030,0,1.72,157.8,0.73,58.99,259260,122.7,0.046,4.4,0.77,58.95,105690,0,0.051,4.8,0.76,58.95,109920,25.645697_-100.286587
25.645697,-100.286587,2026-06-24 12:02:00,24,6,2026,12,2,122.7,1.759,140.7,0.65,59.01,261290,0,1.746,139.1,0.64,59.01,259520,123.5,0.046,4.4,0.77,58.93,105700,0,0.049,4.6,0.76,58.93,109930,25.645697_-100.286587
25.645697,-100.286587,2026-06-24 14:13:00,24,6,2026,14,13,120.7,0.873,66.6,0.63,59.04,261550,0,0.865,64.2,0.61,59.04,259770,119.9,0.044,4.2,0.79,58.98,105710,0,0.047,4.4,0.77,58.98,109930,25.645697_-100.286587
25.645697,-100.286587,2026-06-24 15:49:00,24,6,2026,15,49,119.1,3.976,339.0,0.71,59.06,261760,0,3.972,343.7,0.72,59.06,259980,120.1,0.044,4.2,0.79,58.98,105720,0,0.048,4.5,0.76,58.98,109940,25.645697_-100.286587
25.645697,-100.286587,2026-06-24 17:03:00,24,6,2026,17,3,118.8,10.644,1230.8,0.97,59.06,262890,0,10.684,1234.7,0.97,59.06,261120,120.9,0.045,4.3,0.8,58.98,105720,0,0.048,4.5,0.77,58.98,109950,25.645697_-100.286587
25.645697,-100.286587,2026-06-24 19:28:00,24,6,2026,19,28,119.8,2.935,281.9,0.8,59.02,264130,0,2.969,285.6,0.8,59.02,262360,119.3,0.044,4.2,0.79,58.93,105730,0,0.048,4.4,0.77,58.93,109960,25.645697_-100.286587
25.645697,-100.286587,2026-06-24 23:49:00,24,6,2026,23,49,120.1,2.994,275.6,0.76,59.04,265460,0,3.006,275.5,0.76,59.04,263700,121.1,2.189,248.5,0.93,58.96,106170,0,2.241,258.7,0.95,58.96,110410,25.645697_-100.286587
25.645697,-100.286587,2026-06-25 03:22:00,25,6,2026,3,22,123.2,1.252,117.5,0.76,58.99,266160,0,1.268,118.0,0.75,58.99,264400,124.0,1.975,229.7,0.93,58.92,107010,0,2.022,238.9,0.95,58.92,111280,25.645697_-100.286587
25.645697,-100.286587,2026-06-25 06:04:00,25,6,2026,6,4,124.3,1.173,111.1,0.76,59.02,266600,0,1.18,110.9,0.75,59.02,264850,125.2,1.068,77.4,0.57,58.96,107310,0,1.09,79.6,0.58,58.96,111590,25.645697_-100.286587
25.645697,-100.286587,2026-06-25 09:19:00,25,6,2026,9,19,124.6,0.908,74.4,0.65,59.02,267100,0,0.923,74.6,0.64,59.02,265350,124.4,0.047,4.6,0.77,58.98,107490,0,0.05,4.7,0.75,58.98,111780,25.645697_-100.286587
25.645697,-100.286587,2026-06-25 11:26:00,25,6,2026,11,26,123.4,2.161,191.8,0.71,59.02,267570,0,2.182,193.3,0.71,59.02,265820,123.6,0.047,4.5,0.77,58.95,107500,0,0.05,4.7,0.75,58.95,111790,25.645697_-100.286587
25.645697,-100.286587,2026-06-25 13:28:00,25,6,2026,13,28,122.7,1.544,130.7,0.69,58.99,267910,0,1.555,130.9,0.68,58.99,266160,122.5,0.046,4.4,0.78,58.93,107510,0,0.05,4.6,0.74,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-25 15:16:00,25,6,2026,15,16,120.3,2.809,269.6,0.79,59.01,268270,0,2.8,267.6,0.79,59.01,266510,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-25 16:51:00,25,6,2026,16,51,119.6,2.735,254.2,0.77,59.07,268670,0,2.743,254.6,0.77,59.07,266920,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-25 18:09:00,25,6,2026,18,9,120.7,1.864,146.8,0.65,59.04,268930,0,1.871,146.5,0.64,59.04,267180,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-25 22:43:00,25,6,2026,22,43,120.9,2.503,211.2,0.69,59.01,269680,0,2.505,211.2,0.69,59.01,267920,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-26 02:30:00,26,6,2026,2,30,123.5,0.916,89.0,0.78,59.06,270290,0,0.927,89.4,0.78,59.06,268530,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-26 05:29:00,26,6,2026,5,29,124.3,2.1,190.8,0.73,59.04,270770,0,2.103,190.3,0.72,59.04,269010,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-26 07:34:00,26,6,2026,7,34,123.3,0.608,52.2,0.69,59.01,271050,0,0.608,51.3,0.68,59.01,269300,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-26 09:57:00,26,6,2026,9,57,124.0,1.376,111.2,0.65,59.02,271300,0,1.37,109.8,0.64,59.02,269550,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-26 11:57:00,26,6,2026,11,57,123.3,0.6,49.1,0.66,59.06,271500,0,0.605,49.5,0.66,59.06,269740,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-26 13:57:00,26,6,2026,13,57,121.5,1.526,116.8,0.62,59.01,271700,0,1.52,115.7,0.62,59.01,269940,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-26 15:23:00,26,6,2026,15,23,119.0,1.646,126.7,0.64,59.06,271840,0,1.643,125.7,0.64,59.06,270080,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-26 16:48:00,26,6,2026,16,48,118.4,1.185,90.9,0.64,59.02,271980,0,1.19,91.3,0.64,59.02,270230,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-26 18:07:00,26,6,2026,18,7,121.3,1.353,106.9,0.65,59.02,272120,0,1.365,107.7,0.64,59.02,270370,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-26 22:28:00,26,6,2026,22,28,120.7,2.567,229.7,0.74,59.01,272800,0,2.578,230.3,0.73,59.01,271050,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-27 01:38:00,27,6,2026,1,38,121.8,0.963,88.6,0.75,58.98,273300,0,0.981,89.5,0.74,58.98,271550,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-27 03:49:00,27,6,2026,3,49,123.1,1.821,163.7,0.72,59.01,273640,0,1.822,163.4,0.72,59.01,271890,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-27 05:27:00,27,6,2026,5,27,123.5,1.821,163.6,0.72,59.01,273860,0,1.826,163.4,0.72,59.01,272110,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-27 06:54:00,27,6,2026,6,54,123.8,1.522,124.7,0.66,59.06,274020,0,1.522,124.5,0.65,59.06,272280,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-27 08:42:00,27,6,2026,8,42,124.2,1.455,120.8,0.66,59.01,274220,0,1.452,120.2,0.66,59.01,272470,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-27 10:05:00,27,6,2026,10,5,123.0,1.551,124.4,0.65,59.02,274350,0,1.553,123.6,0.64,59.02,272600,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-27 11:33:00,27,6,2026,11,33,124.5,1.116,88.7,0.63,59.01,274490,0,1.126,89.4,0.63,59.01,272740,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-27 12:49:00,27,6,2026,12,49,122.6,1.34,106.5,0.64,58.98,274620,0,1.346,107.2,0.64,58.98,272870,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-27 14:08:00,27,6,2026,14,8,121.9,1.571,126.4,0.65,59.02,274750,0,1.563,125.0,0.65,59.02,273000,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-27 15:32:00,27,6,2026,15,32,121.7,1.561,124.2,0.65,59.06,274890,0,1.571,124.7,0.65,59.06,273140,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-27 16:40:00,27,6,2026,16,40,121.9,1.39,108.7,0.64,59.09,275000,0,1.398,109.7,0.64,59.09,273250,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-27 18:02:00,27,6,2026,18,2,121.1,1.885,153.4,0.67,59.02,275170,0,1.9,154.3,0.66,59.02,273430,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-27 22:56:00,27,6,2026,22,56,122.1,0.953,89.8,0.77,58.99,275940,0,0.96,90.1,0.76,58.99,274200,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-28 02:21:00,28,6,2026,2,21,123.9,0.948,88.4,0.75,58.99,276480,0,0.968,89.9,0.74,58.99,274730,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-28 04:53:00,28,6,2026,4,53,124.2,0.944,89.6,0.76,59.02,276880,0,0.951,89.8,0.75,59.02,275130,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-28 06:17:00,28,6,2026,6,17,124.6,1.274,105.8,0.66,58.98,277080,0,1.286,106.8,0.66,58.98,275330,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-28 08:18:00,28,6,2026,8,18,125.2,1.538,124.8,0.64,59.02,277270,0,1.539,124.8,0.64,59.02,275530,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-28 09:44:00,28,6,2026,9,44,124.7,1.533,121.8,0.63,59.06,277410,0,1.544,123.1,0.63,59.06,275670,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-28 11:12:00,28,6,2026,11,12,123.3,0.595,49.5,0.67,59.06,277560,0,0.602,49.9,0.67,59.06,275820,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-28 12:37:00,28,6,2026,12,37,123.5,1.314,106.9,0.65,59.01,277700,0,1.311,106.0,0.65,59.01,275960,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-28 13:58:00,28,6,2026,13,58,120.5,1.576,122.9,0.64,59.06,277830,0,1.597,124.7,0.64,59.06,276090,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-28 15:12:00,28,6,2026,15,12,121.7,0.605,49.6,0.67,59.02,277960,0,0.607,49.6,0.66,59.02,276220,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-28 16:18:00,28,6,2026,16,18,120.3,2.211,176.0,0.66,59.02,278080,0,2.213,175.2,0.65,59.02,276340,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-28 17:34:00,28,6,2026,17,34,120.2,2.154,174.4,0.67,59.06,278220,0,2.166,175.3,0.67,59.06,276480,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-28 19:53:00,28,6,2026,19,53,119.7,2.221,200.6,0.75,59.06,278540,0,2.239,202.2,0.75,59.06,276800,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-29 00:48:00,29,6,2026,0,48,122.1,0.949,88.0,0.75,59.02,279350,0,0.972,89.7,0.75,59.02,277620,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-29 05:59:00,29,6,2026,5,59,125.0,0.852,81.2,0.76,59.01,280150,0,0.872,82.8,0.75,59.01,278430,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-29 10:04:00,29,6,2026,10,4,123.1,1.682,129.8,0.62,59.04,280670,0,1.709,134.7,0.63,59.04,278950,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-29 12:26:00,29,6,2026,12,26,122.5,0.651,51.7,0.64,58.99,280930,0,0.65,50.8,0.63,58.99,279210,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-29 14:30:00,29,6,2026,14,30,120.8,1.635,125.5,0.63,59.02,281140,0,1.633,124.5,0.63,59.02,279420,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-29 15:58:00,29,6,2026,15,58,120.5,0.648,49.6,0.63,59.06,281290,0,0.653,50.1,0.63,59.06,279580,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-29 17:05:00,29,6,2026,17,5,120.6,2.194,174.4,0.65,59.02,281410,0,2.189,173.2,0.65,59.02,279700,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-29 19:27:00,29,6,2026,19,27,121.8,0.663,54.0,0.66,59.01,281710,0,0.677,55.2,0.66,59.01,280000,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-29 23:52:00,29,6,2026,23,52,122.0,2.506,217.1,0.7,59.04,282450,0,2.518,217.6,0.7,59.04,280740,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-30 03:36:00,30,6,2026,3,36,123.9,0.929,88.4,0.76,59.02,283030,0,0.943,88.8,0.75,59.02,281320,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-30 05:59:00,30,6,2026,5,59,124.7,0.845,82.7,0.78,59.06,283360,0,0.86,83.7,0.77,59.06,281660,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-30 08:37:00,30,6,2026,8,37,122.8,1.563,123.6,0.64,58.99,283620,0,1.579,124.6,0.64,58.99,281920,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-30 10:52:00,30,6,2026,10,52,122.8,1.152,90.0,0.63,59.04,283840,0,1.157,89.5,0.62,59.04,282140,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-30 12:56:00,30,6,2026,12,56,122.1,1.385,106.3,0.62,59.01,284050,0,1.396,107.0,0.62,59.01,282350,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-30 14:57:00,30,6,2026,14,57,120.2,1.633,126.0,0.64,59.06,284250,0,1.638,126.1,0.63,59.06,282550,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-30 16:18:00,30,6,2026,16,18,119.7,0.676,52.3,0.64,59.07,284400,0,0.678,51.7,0.63,59.07,282700,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-30 17:40:00,30,6,2026,17,40,121.0,0.655,49.4,0.62,59.07,284560,0,0.666,51.3,0.63,59.07,282860,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-06-30 21:57:00,30,6,2026,21,57,121.3,1.796,164.1,0.75,58.99,285190,0,1.808,164.8,0.75,58.99,283500,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-01 02:17:00,1,7,2026,2,17,122.2,2.209,193.2,0.71,59.01,285900,0,2.211,192.6,0.71,59.01,284210,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-01 05:34:00,1,7,2026,5,34,123.6,1.778,156.3,0.71,59.04,286410,0,1.819,164.1,0.72,59.04,284720,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-01 07:53:00,1,7,2026,7,53,123.4,1.516,124.0,0.66,58.98,286640,0,1.52,123.5,0.65,58.98,284960,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-01 10:27:00,1,7,2026,10,27,122.8,1.377,109.8,0.64,59.04,286910,0,1.388,110.1,0.64,59.04,285230,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-01 12:29:00,1,7,2026,12,29,122.0,1.142,90.1,0.64,59.06,287100,0,1.153,90.4,0.64,59.06,285430,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-01 14:28:00,1,7,2026,14,28,122.3,1.391,104.2,0.61,59.02,287310,0,1.421,108.9,0.62,59.02,285630,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-01 16:07:00,1,7,2026,16,7,121.9,1.397,108.4,0.63,59.07,287460,0,1.406,108.7,0.63,59.07,285790,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-01 17:47:00,1,7,2026,17,47,120.2,0.644,49.5,0.64,59.04,287670,0,0.661,51.1,0.64,59.04,285990,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-01 21:37:00,1,7,2026,21,37,120.2,2.348,206.6,0.73,59.02,288230,0,2.37,208.0,0.72,59.02,286570,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-02 00:56:00,2,7,2026,0,56,121.8,2.304,198.5,0.7,59.04,288790,0,2.305,197.9,0.7,59.04,287120,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-02 04:11:00,2,7,2026,4,11,123.2,2.412,214.2,0.72,59.04,289290,0,2.41,212.9,0.71,59.04,287630,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
